,peasantProfile,peasantEmotionalState,currentSeason,currentCropCare,robberyAccount,ptwDate,currentMoneyOrigin,currentPeasantActivityType,currentPeasantLeisureType,currentResourceNeededType,currentDay,timeLeftOnDay,newDay,weekBlock,busy,askedForLoanToday,robbedToday,checkedToday,internalCurrentDate,peasantKind,rainfallConditions,peasantFamilyMinimalVital,health,productivity,wellBeging,worker,peasantQualityFactor,liveStockAffinity,farm,cropSize,housing,servicesPresence,housingSize,housingCondition,housingLocation,farmDistance,money,totalIncome,loanAmountToPay,housingQuailty,timeSpentOnMaintenance,cropHealth,farmReady,harvestedWeightExpected,processedCrop,cropEficiency,processedWeight,processingTime,trainingLevel,trainingAvailability,trainingRelevance,trainingCost,irrigation,irrigationTime,pestControl,diseasedCrop,weedControl,infestedCrop,suppliesAvailability,toolsAvailability,associated,neighbors,collaborationValue,totalHarvestedWeight,healthProgramsAvailability,livestockFarming,livestockHealth,livestockNumber,familyTime,peasantFamilyAffinity,familyTimeAvailability,communications,socialCompatibility,restingTimeAvailibility,peasantRestAffinity,leisureOptions,sellDone,waterAvailable,pesticidesAvailable,tools,supplies,riceSeedsByHectare,seeds,harvestedWeight,startRiceSeason,endRiceSeason,currentCropName,purpose
2808,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,281,0.0,false,false,false,false,false,true,08/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,619754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2818,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,282,0.0,false,false,false,false,false,true,09/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,614754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2828,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,283,0.0,false,false,false,false,false,true,10/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,609754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2838,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,284,0.0,false,false,false,false,false,true,11/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,604754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2848,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,285,0.0,false,false,false,false,false,true,12/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,599754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2858,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,286,0.0,false,false,false,false,false,true,13/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,594754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2868,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,287,0.0,false,true,false,false,false,true,14/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,589754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2878,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,288,0.0,false,false,false,false,false,true,15/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,584754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2888,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,289,0.0,false,false,false,false,false,true,16/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,579754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2898,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,290,0.0,false,false,false,false,false,true,17/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,574754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2908,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,291,0.0,false,false,false,false,false,true,18/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,569754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2918,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,292,0.0,false,false,false,false,false,true,19/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,564754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2928,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,293,0.0,false,false,false,false,false,true,20/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,559754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2938,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,294,0.0,false,true,false,false,false,true,21/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,554754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2948,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,295,0.0,false,false,false,false,false,true,22/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,549754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2958,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,296,0.0,false,false,false,false,false,true,23/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,544754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2968,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,297,0.0,false,false,false,false,false,true,24/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,539754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2978,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,298,0.0,false,false,false,false,false,true,25/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,534754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2988,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,299,0.0,false,false,false,false,false,true,26/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,529754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2998,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,300,0.0,false,false,false,false,false,true,27/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,524754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3008,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,301,0.0,false,true,false,false,false,true,28/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,519754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3018,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,302,0.0,false,false,false,false,false,true,29/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,514754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3028,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,303,0.0,false,false,false,false,false,true,30/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,509754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3038,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,304,0.0,false,false,false,false,false,true,31/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,504754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3048,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,305,0.0,false,false,false,false,false,true,01/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,499754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3058,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,306,0.0,false,false,false,false,false,true,02/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,494754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3068,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,307,0.0,false,false,false,false,false,true,03/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,489754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3078,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,308,0.0,false,true,false,false,false,true,04/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,484754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3088,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,309,0.0,false,false,false,false,false,true,05/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,479754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3098,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,310,0.0,false,false,false,false,false,true,06/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,474754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3108,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,311,0.0,false,false,false,false,false,true,07/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,469754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3118,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,312,0.0,false,false,false,false,false,true,08/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,464754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3128,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,313,0.0,false,false,false,false,false,true,09/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,459754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3138,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,314,0.0,false,false,false,false,false,true,10/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,454754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3148,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,315,0.0,false,true,false,false,false,true,11/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,449754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3158,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,316,0.0,false,false,false,false,false,true,12/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,444754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3168,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,317,0.0,false,false,false,false,false,true,13/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,439754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3178,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,318,0.0,false,false,false,false,false,true,14/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,434754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3188,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,319,0.0,false,false,false,false,false,true,15/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,429754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3198,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,320,0.0,false,false,false,false,false,true,16/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,424754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
3208,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,321,0.0,false,false,false,false,false,true,17/11/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,419754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
